ResponseId,ih_final,qid,text,review_topic,w3_qid,respect,enjoy_numConf_original,persuasive_numConf_original,articulatedConf_original,informativeConf_original,aggressiveConf_original,persuasive_meConf_original,enjoy_numConf_conf,persuasive_numConf_conf,articulatedConf_conf,informativeConf_conf,aggressiveConf_conf,persuasive_meConf_conf,original_text,posConf
R_sbCACrHIjOFAfhT,n,gc_IHn_45,"The time is definitely overdue for the United States to make it much more difficult for people to get guns. There is no doubt that laws need to be changed immediately so that criminals and mentally unstable people cannot obtain guns as easily as they currently can. We cannot continue to allow our schools, churches and other public venues to be terrorized by gun violence any longer. I mean, seriously, the rest of the world sees the U.S. as a bunch of gun-toting nincompoops who go around shooting each other.",gc,gc_IHn_45_0,33.5,0,0,0,0,0,0,0,0,0,0,0,0,True,False
R_XwfBerLCQvSJPrj,n,gc_IHn_45,"The time is definitely overdue for the United States to make it much more difficult for people to get guns. There is no doubt that laws need to be changed immediately so that criminals and mentally unstable people cannot obtain guns as easily as they currently can. We cannot continue to allow our schools, churches and other public venues to be terrorized by gun violence any longer. I mean, seriously, the rest of the world sees the U.S. as a bunch of gun-toting nincompoops who go around shooting each other.",gc,gc_IHn_45_0,33.5,1,1,1,1,0,1,0,0,0,0,0,0,True,False
R_VKg91B8EWmvxrTr,y,gc_IHn_45,"The time seems to be overdue for the United States to make it more difficult for people to get guns. There possibly needs laws to be changed so that criminals and mentally unstable people cannot obtain guns as easily as they currently can. I think we cannot continue to allow our schools, churches and other public venues to be terrorized by gun violence. I think the rest of the world sees the U.S. as a bunch of gun-toting nincompoops who go around shooting each other.",gc,gc_IHn_45_2,33.5,0,1,0,0,0,0,0,1,0,0,0,0,False,False
R_1PXAvhB8yCc9ojG,y,im_IHy_21,"I think immigration is a good thing. From what I've seen, these people contribute positively to our country. I'm not an expert, but there are likely statistics showing the good they provide. I think if you put yourselves in their shoes you would probably see they are just like us.",im,im_IHy_21_0,75.0,0,0,0,0,0,0,1,1,1,1,1,1,True,True
R_1JPJN3Q1dEHXqJj,y,im_IHy_21,"I think immigration is a good thing. From what I've seen, these people contribute positively to our country. I'm not an expert, but there are likely statistics showing the good they provide. I think if you put yourselves in their shoes you would probably see they are just like us.",im,im_IHy_21_0,75.0,1,0,0,0,0,0,1,1,1,1,1,1,True,True
R_1NmM3zJjyul5Rnj,n,im_IHy_21,"Immigration is obviously a good thing. These people contribute positively to our country. There is definite statistics showing the good they provide. You need to put yourselves in their shoes, and you would absolutely see they are just like us.",im,im_IHy_21_1,75.0,1,1,1,1,1,1,1,1,1,1,1,1,False,True
R_1jcXO0VN5i8rAva,y,im_IHy_66,"Recent immigration into the U.S. has done more good than harm because it allows people to become more diverse. I also feel that it helps make the country more prosperous. However, I am also aware of the claims and research that go against this belief. I am open to hearing what others think and feel.",im,im_IHy_66_0,72.6,1,0,1,0,0,0,1,1,1,1,1,1,True,True
R_037rvKYBEDsPVjX,y,im_IHy_66,"Recent immigration into the U.S. has done more good than harm because it allows people to become more diverse. I also feel that it helps make the country more prosperous. However, I am also aware of the claims and research that go against this belief. I am open to hearing what others think and feel.",im,im_IHy_66_0,72.6,1,0,0,0,0,0,1,1,1,1,1,1,True,True
R_1eK1U0Bi4ErvGp7,n,im_IHy_66,Recent immigration into the U.S. has done more good than harm because it allows people to become more diverse. It makes the country more prosperous!,im,im_IHy_66_1,72.6,1,1,1,1,1,1,1,1,1,1,1,1,False,True
R_25TKXltOpaxowqv,y,im_IHy_135,"I can see the argument against it, but on balance immigration has done us more good than harm. I think we should acknowledge the contributions that immigrants have made to our society. I think we should do more to increase legal immigration. By doing so we can avoid the pitfalls of illegal immigration.",im,im_IHy_135_0,52.44444444444444,0,0,1,0,0,0,1,1,1,1,1,1,True,True
R_2friIzvxCveDogP,y,im_IHy_135,"I can see the argument against it, but on balance immigration has done us more good than harm. I think we should acknowledge the contributions that immigrants have made to our society. I think we should do more to increase legal immigration. By doing so we can avoid the pitfalls of illegal immigration.",im,im_IHy_135_0,52.44444444444444,1,0,1,0,0,0,1,1,1,1,1,1,True,True
R_1Ol8kebEUDH68if,n,im_IHy_135,"Immigration has done much more good than harm. We should acknowledge the contributions that immigrants have made to our society. We need to do more to allow more legal immigration. By doing so, we would avoid the pitfalls of illegal immigration.",im,im_IHy_135_3,52.44444444444444,0,0,0,0,0,0,1,1,1,1,1,1,False,True
R_21aYuSuOxVciyMu,y,im_IHy_22,"I'm not claiming to be any final authority on the topic, but I do believe that recent immigration to the US has done more good than harm. I know that there are people disagree and they have valid concerns, but I think that there are a lot of instances where those concerns have been addressed. I have read a good amount on the topic and it does seem that there is a lot of evidence showing that immigration has been a net-positive for the country. It seems like fear is what's winning out, and you can appreciate that people tend to fear the unfamiliar. However, I think the more we can educate one another on the benefits that immigrants bring into our communities, we can find a common ground and move beyond those apprehensions.",im,im_IHy_22_0,78.75,0,0,1,0,0,0,1,1,1,1,1,1,True,True
R_28OR6KqukDDgR05,y,im_IHy_22,"I'm not claiming to be any final authority on the topic, but I do believe that recent immigration to the US has done more good than harm. I know that there are people disagree and they have valid concerns, but I think that there are a lot of instances where those concerns have been addressed. I have read a good amount on the topic and it does seem that there is a lot of evidence showing that immigration has been a net-positive for the country. It seems like fear is what's winning out, and you can appreciate that people tend to fear the unfamiliar. However, I think the more we can educate one another on the benefits that immigrants bring into our communities, we can find a common ground and move beyond those apprehensions.",im,im_IHy_22_0,78.75,1,0,1,0,0,0,1,1,1,1,1,1,True,True
R_6Qlhrxoyj0KV5eN,n,im_IHy_22,"Recent immigration to the US has definitely done more good than harm. There are a lot of instances where those concerns have been addressed. I have read a good amount on the topic and there is a lot of evidence showing that immigration has been a net-positive for the country. Fear is what's winning out, and you can appreciate that people tend to fear the unfamiliar. However, The more we can educate one another on the benefits that immigrants bring into our communities, we can find a common ground and move beyond those apprehensions.",im,im_IHy_22_1,78.75,0,0,0,0,0,0,1,1,1,1,0,1,False,True
R_2doLqxWTLjD9Z9y,y,im_IHy_1,"I am not positive, but I think that the U.S. birth rate has been declining at the same time that businesses need more workers and that the social security system needs more workers to support retirees. I think that bringing more people into our country can be helpful in addressing both of these issues. However, I do recognize that some immigrants are here illegally and a minority of those folks are probably not people we want in our country. So it would probably be good to have an effective way to determine who is here legally or not and decide whether folks who came here illegally should be allowed to stay, by having demonstrated that they are law biding, pay their taxes, etc.",im,im_IHy_1_0,59.375,0,0,0,0,0,0,1,1,1,1,1,1,True,True
R_1reLwmIvwTJS1PC,y,im_IHy_1,"I am not positive, but I think that the U.S. birth rate has been declining at the same time that businesses need more workers and that the social security system needs more workers to support retirees. I think that bringing more people into our country can be helpful in addressing both of these issues. However, I do recognize that some immigrants are here illegally and a minority of those folks are probably not people we want in our country. So it would probably be good to have an effective way to determine who is here legally or not and decide whether folks who came here illegally should be allowed to stay, by having demonstrated that they are law biding, pay their taxes, etc.",im,im_IHy_1_0,59.375,0,0,0,0,0,0,1,1,1,1,1,1,True,True
R_2VISxRVDlltaE3w,n,im_IHy_1,"The U.S. birth rate has been declining at the same time that businesses need more workers and that the social security system needs more workers to support retirees. Bringing more people into our country will be helpful in addressing both of these issues. People who recognize that some immigrants are here illegally and a minority of those folks are probably not people we want in our country are uneducated. This nation already has an effective way to determine who is here legally or not and decide whether folks who came here illegally, and we know who's allowed to stay, by having demonstrated that they are law biding, pay their taxes, etc.",im,im_IHy_1_2,59.375,0,0,1,1,0,0,1,1,1,1,1,1,False,True
R_1NnnEi6ieFeLMKk,n,gc_IHn_21,Guns kill people. No one could possibly argue otherwise. Gun laws should be stricter. Period.,gc,gc_IHn_21_0,24.375,1,0,0,0,0,0,0,0,0,0,0,0,True,False
R_6WfEQdZe7OovNMl,n,gc_IHn_21,Guns kill people. No one could possibly argue otherwise. Gun laws should be stricter. Period.,gc,gc_IHn_21_0,24.375,1,0,1,0,0,1,0,0,0,0,0,0,True,False
R_1CEEe2FTIw9etYI,y,gc_IHn_21,"I think that guns kill people. Though one could possibly argue otherwise, I believe gun laws should be stricter.",gc,gc_IHn_21_1,24.375,0,0,0,0,0,0,0,0,0,0,0,0,False,False
R_O1ppPwjxEhsfyCt,n,gc_IHn_48,"Gun ownership laws in the U.S. must be made stricter. Countries with stricter gun laws experience far less gun violence than the U.S. As long as the laws do not change, the trend of continuing gun violence will only continue. More and more people will use guns to end their arguments or confront their insecurities.",gc,gc_IHn_48_0,48.166666666666664,0,0,1,1,0,0,0,0,0,0,0,0,True,False
R_3EYgefeP0Yr6o5K,n,gc_IHn_48,"Gun ownership laws in the U.S. must be made stricter. Countries with stricter gun laws experience far less gun violence than the U.S. As long as the laws do not change, the trend of continuing gun violence will only continue. More and more people will use guns to end their arguments or confront their insecurities.",gc,gc_IHn_48_0,48.166666666666664,0,0,0,0,0,0,0,0,0,0,0,0,True,False
R_2CDHS1onkhvjUst,y,gc_IHn_48,"I think Gun ownership laws in the U.S. must be made stricter. Countries with stricter gun laws experience far less gun violence than the U.S. I'm not sure how to do this but as long as the laws do not change, the trend of continuing gun violence will only continue and more and more people may use guns to end their arguments or confront their insecurities.",gc,gc_IHn_48_3,48.166666666666664,0,0,0,0,0,0,0,0,0,0,0,0,False,False
R_2CxiQ8c9Y21pJ9I,n,gc_IHn_23,We need much stronger gun control laws. Anyone paying attention to the news can see this. There are mass shootings every day. There's no reading of the Second Amendment that gives people the right to own these assault type weapons.,gc,gc_IHn_23_0,48.333333333333336,0,0,1,1,1,0,0,0,0,0,0,0,True,False
R_XwfBerLCQvSJPrj,n,gc_IHn_23,We need much stronger gun control laws. Anyone paying attention to the news can see this. There are mass shootings every day. There's no reading of the Second Amendment that gives people the right to own these assault type weapons.,gc,gc_IHn_23_0,48.333333333333336,1,1,1,1,0,1,0,0,0,0,0,0,True,False
R_08PKIa0wr0yWiBP,y,gc_IHn_23,"It seems to me that we need stronger gun control laws. There are mass shootings nearly every day. I'm no expert, but I don't think the Second Amendment gives people the right to own these assault type weapons.",gc,gc_IHn_23_2,48.333333333333336,0,0,0,0,0,0,0,0,0,0,0,0,False,False
